family,variant,tp,sl,all_years_positive,positive_years,train_n,train_positive,train_negative,train_zero,train_win_rate,train_tp_count,train_sl_count,train_eod_count,train_net,train_ev,train_pf,train_max_dd,train_max_loss_streak,train_loss_streak_start,train_loss_streak_end,oos_n,oos_positive,oos_negative,oos_zero,oos_win_rate,oos_tp_count,oos_sl_count,oos_eod_count,oos_net,oos_ev,oos_pf,oos_max_dd,oos_max_loss_streak,oos_loss_streak_start,oos_loss_streak_end,all_n,all_positive,all_negative,all_zero,all_win_rate,all_tp_count,all_sl_count,all_eod_count,all_net,all_ev,all_pf,all_max_dd,all_max_loss_streak,all_loss_streak_start,all_loss_streak_end,net_2023,net_2024,net_2025,net_2026,robust_score
asia_close_10_12_largerange,"b=2.0,R>=20.0",15.0,50.0,False,3,103,70,33,0,0.6796116504854369,64,5,34,242.18900000000008,2.3513495145631076,1.3252129355224658,138.0960000000009,3,2023-01-03,2023-05-04,69,57,12,0,0.8260869565217391,56,10,3,336.39999999999964,4.875362318840574,1.662322064932762,115.0,2,2026-07-15,2026-07-21,172,127,45,0,0.7383720930232558,120,15,37,578.5889999999997,3.3638895348837194,1.4619034199545107,138.0960000000009,3,2023-01-03,2023-05-04,-31.144000000000005,67.58100000000013,205.75199999999995,336.39999999999964,5.525378694304004
asia_close_10_12_largerange,"b=0.0,R>=40.0",25.0,50.0,False,3,39,29,10,0,0.7435897435897436,22,4,13,317.38899999999967,8.138179487179478,2.0544940479156892,150.0,3,2025-11-20,2025-12-15,57,39,18,0,0.6842105263157895,36,14,7,151.13999999999987,2.651578947368419,1.198270999226016,283.6400000000003,3,2026-04-06,2026-04-10,96,68,28,0,0.7083333333333334,58,18,20,468.52899999999954,4.880510416666662,1.440646228593301,358.6400000000003,3,2025-11-20,2025-12-15,12.539999999999964,-1000000000.0,304.8489999999997,151.13999999999987,5.489019890350871
asia_close_10_14_largerange,"b=2.0,R>=50.0",20.0,40.0,False,3,25,18,7,0,0.72,16,4,5,101.98300000000017,4.079320000000007,1.43390189629718,73.38699999999972,2,2025-05-01,2025-05-08,42,30,12,0,0.7142857142857143,29,10,3,157.3699999999999,3.7469047619047595,1.3685998032510416,100.0,2,2026-07-06,2026-07-21,67,48,19,0,0.7164179104477612,45,14,8,259.35300000000007,3.8709402985074637,1.3917855152067216,133.38699999999972,2,2025-05-01,2025-05-08,20.0,-1000000000.0,81.98300000000017,157.3699999999999,5.477618679459844
asia_close_10_12_largerange,"b=1.0,R>=20.0",15.0,50.0,False,3,109,73,36,0,0.6697247706422018,69,7,33,210.46099999999842,1.9308348623853067,1.2506759380352392,169.10700000000088,3,2023-01-03,2023-05-04,71,59,12,0,0.8309859154929577,58,10,3,367.84000000000015,5.180845070422537,1.7262819120579698,130.0,2,2026-07-15,2026-07-21,180,132,48,0,0.7333333333333333,127,17,36,578.3009999999986,3.2127833333333253,1.429630086386476,169.10700000000088,3,2023-01-03,2023-05-04,-29.817000000000007,78.62699999999995,161.65099999999848,367.84000000000015,5.464991868544592
asia_close_10_12_largerange,"b=0.0,R>=50.0",20.0,35.0,False,3,25,16,9,0,0.64,15,7,3,37.04299999999921,1.4817199999999684,1.1325297756406785,110.40700000000015,3,2025-04-23,2025-05-09,41,29,12,0,0.7073170731707317,29,11,1,193.69999999999982,4.724390243902435,1.5014237639140557,135.0,3,2026-02-04,2026-03-02,66,45,21,0,0.6818181818181818,44,18,4,230.74299999999903,3.4961060606060457,1.3465613909135812,200.40700000000015,3,2025-04-23,2025-05-09,20.0,-1000000000.0,17.04299999999921,193.69999999999982,5.457487182557262
asia_close_10_12_largerange,"b=2.0,R>=40.0",20.0,50.0,False,3,34,27,7,0,0.7941176470588235,23,3,8,277.02900000000045,8.147911764705896,2.3351824719014505,60.0,2,2025-11-03,2025-11-05,51,37,14,0,0.7254901960784313,36,12,3,116.39999999999964,2.2823529411764634,1.1914757118652424,160.0,2,2026-04-07,2026-04-10,85,64,21,0,0.7529411764705882,59,15,11,393.4290000000001,4.628576470588237,1.4825017108293657,190.0,2,2025-11-03,2025-11-05,4.913000000000011,-1000000000.0,272.11600000000044,116.39999999999964,5.389752941176469
09_10_mom_fade,th=8.0,12.5,50.0,False,3,71,52,19,0,0.7323943661971831,45,5,21,75.22700000000054,1.0595352112676133,1.147851226999895,124.68000000000029,2,2023-04-21,2023-12-04,85,71,14,0,0.8352941176470589,71,8,6,414.9399999999996,4.881647058823525,1.8780683934315203,100.0,2,2026-03-18,2026-03-19,156,123,33,0,0.7884615384615384,116,13,27,490.16700000000014,3.142096153846155,1.4994762381261961,124.68000000000029,2,2023-04-21,2023-12-04,-8.024000000000115,46.858000000001084,36.392999999999574,414.9399999999996,5.333559683257917
prevclose_gap_cont,th=30.0,20.0,40.0,False,3,48,38,10,0,0.7916666666666666,34,8,6,385.07699999999977,8.022437499999995,2.163002180570571,140.0,3,2025-11-18,2025-12-15,85,58,27,0,0.6823529411764706,55,21,9,205.44599999999855,2.4170117647058653,1.226235454632547,140.0,3,2026-06-18,2026-06-22,133,96,37,0,0.7218045112781954,89,29,15,590.5229999999983,4.440022556390965,1.4765306690617332,162.6170000000002,3,2025-11-18,2025-12-15,-1000000000.0,40.0,345.07699999999977,205.44599999999855,5.323294438743898
asia_close_10_12_largerange,"b=1.0,R>=50.0",25.0,40.0,False,3,23,16,7,0,0.6956521739130435,12,5,6,104.64299999999866,4.549695652173855,1.4462254858063872,80.40700000000015,2,2025-05-08,2025-05-09,39,26,13,0,0.6666666666666666,22,10,7,137.7599999999993,3.5323076923076746,1.3130126559269253,228.64000000000033,3,2026-01-27,2026-01-30,62,42,20,0,0.6774193548387096,34,15,13,242.40299999999797,3.90972580645158,1.3593194360652008,249.04700000000048,3,2026-01-27,2026-01-30,25.0,-1000000000.0,79.64299999999866,137.7599999999993,5.177785652605416
asia_close_10_14_largerange,"b=1.0,R>=50.0",20.0,40.0,False,3,27,18,9,0,0.6666666666666666,17,5,5,73.89299999999957,2.736777777777762,1.2614228552627373,113.38699999999972,3,2025-05-01,2025-05-09,44,31,13,0,0.7045454545454546,30,10,4,175.5600000000004,3.990000000000009,1.409469387755103,140.0,2,2026-02-19,2026-03-02,71,49,22,0,0.6901408450704225,47,15,9,249.45299999999997,3.513422535211267,1.350647379067116,193.38699999999972,3,2025-05-01,2025-05-09,20.0,-1000000000.0,53.892999999999574,175.5600000000004,5.121648535211273
asia_close_10_16_largerange,"b=2.0,R>=20.0",15.0,50.0,False,3,152,105,47,0,0.6907894736842105,96,7,49,489.7389999999989,3.2219671052631504,1.4930319604639366,94.28000000000065,3,2024-07-25,2024-08-02,108,87,21,0,0.8055555555555556,85,15,8,428.5499999999997,3.9680555555555532,1.5035307664289317,214.57000000000016,3,2026-07-17,2026-07-21,260,192,68,0,0.7384615384615385,181,22,57,918.2889999999986,3.531880769230764,1.4978765578821627,214.57000000000016,3,2024-07-25,2024-08-02,-16.144000000000005,49.80799999999999,456.0749999999989,428.5499999999997,5.086768547008541
asia_close_10_16_largerange,"b=1.0,R>=30.0",15.0,50.0,False,3,86,63,23,0,0.7325581395348837,61,7,18,303.9059999999979,3.533790697674394,1.4967594401227846,111.13000000000102,3,2025-11-25,2025-12-01,103,83,20,0,0.8058252427184466,81,15,7,378.2600000000007,3.672427184466026,1.449570942974638,226.20999999999958,3,2026-07-17,2026-07-21,189,146,43,0,0.7724867724867724,142,22,25,682.1659999999986,3.6093439153439077,1.4694372321779394,226.20999999999958,3,2025-11-25,2025-12-01,1.240000000000009,-71.53999999999996,374.20599999999786,378.2600000000007,4.993137507576922
10_11_mom_cont,th=12.0,10.0,40.0,False,3,32,27,5,0,0.84375,27,5,0,70.0,2.1875,1.35,60.0,1,2025-04-10,2025-04-10,35,30,5,0,0.8571428571428571,30,4,1,139.0699999999997,3.9734285714285633,1.8641645435903775,80.0,2,2026-04-01,2026-04-02,67,57,10,0,0.8507462686567164,57,9,1,209.0699999999997,3.1204477611940256,1.5792535948798923,80.0,2,2026-04-01,2026-04-02,-1000000000.0,10.0,60.0,139.0699999999997,4.947162046908307
asia_close_10_12_largerange,"b=1.0,R>=50.0",30.0,35.0,False,3,23,14,9,0,0.6086956521739131,10,7,6,59.642999999998665,2.59317391304342,1.2133864268157812,90.35700000000134,3,2025-04-23,2025-05-09,39,24,15,0,0.6153846153846154,20,14,5,151.52999999999975,3.8853846153846088,1.3084266232444528,200.0,3,2026-01-27,2026-01-30,62,38,24,0,0.6129032258064516,30,21,11,211.1729999999984,3.4060161290322326,1.2739635213484026,216.0870000000009,3,2025-04-23,2025-05-09,30.0,-1000000000.0,29.642999999998665,151.52999999999975,4.916534436724535
asia_close_10_16_largerange,"b=1.0,R>=20.0",15.0,50.0,False,3,160,108,52,0,0.675,99,9,52,364.6509999999971,2.2790687499999818,1.3153315663629923,155.54400000000078,3,2025-11-03,2025-11-06,110,90,20,0,0.8181818181818182,88,15,7,483.2600000000007,4.393272727272733,1.5743659226508842,211.20999999999958,3,2026-07-17,2026-07-21,270,198,72,0,0.7333333333333333,187,24,59,847.9109999999978,3.140411111111103,1.4244255512980608,211.20999999999958,3,2025-11-03,2025-11-06,-14.817000000000007,72.28499999999985,307.18299999999726,483.2600000000007,4.914627474747471
10_11_mom_cont,th=12.0,10.0,30.0,False,3,32,27,5,0,0.84375,27,5,0,120.0,3.75,1.8,40.0,1,2025-04-10,2025-04-10,35,29,6,0,0.8285714285714286,29,6,0,110.0,3.142857142857143,1.6111111111111112,60.0,2,2026-04-01,2026-04-02,67,56,11,0,0.835820895522388,56,11,0,230.0,3.4328358208955225,1.696969696969697,60.0,2,2026-04-01,2026-04-02,-1000000000.0,10.0,110.0,110.0,4.884264392324094
09_10_mom_fade,th=8.0,10.0,50.0,False,3,71,54,17,0,0.7605633802816901,50,5,16,41.46100000000047,0.5839577464788798,1.088260901959533,167.59000000000015,2,2025-04-09,2025-04-22,85,75,10,0,0.8823529411764706,75,6,4,402.53999999999905,4.7357647058823416,2.158521844241058,90.0,1,2026-01-12,2026-01-12,156,129,27,0,0.8269230769230769,125,11,20,444.0009999999995,2.8461602564102533,1.5433099000874912,167.59000000000015,2,2025-04-09,2025-04-22,53.25999999999999,29.718000000000757,-41.51700000000028,402.53999999999905,4.878862609351423
asia_close_10_12_largerange,"b=0.0,R>=30.0",15.0,50.0,False,3,62,46,16,0,0.7419354838709677,44,5,13,209.5949999999998,3.380564516129029,1.461787088160254,146.89000000000033,3,2025-11-20,2025-11-25,70,56,14,0,0.8,55,11,4,250.6600000000003,3.5808571428571474,1.4331806791670272,180.0,2,2026-07-20,2026-07-21,132,102,30,0,0.7727272727272727,99,16,17,460.2550000000001,3.486780303030304,1.4457554661955898,206.89000000000033,3,2025-11-20,2025-11-25,2.5399999999999636,-36.430999999999585,243.48599999999942,250.6600000000003,4.863428874458877
asia_close_10_16_largerange,"b=0.0,R>=30.0",15.0,50.0,False,3,89,63,26,0,0.7078651685393258,61,7,21,246.5949999999989,2.770730337078639,1.3670234774765635,159.6900000000005,3,2024-04-19,2024-05-20,107,87,20,0,0.8130841121495327,85,17,5,405.5800000000004,3.7904672897196297,1.4615944915495367,185.0,3,2026-07-17,2026-07-21,196,150,46,0,0.7653061224489796,146,24,26,652.1749999999993,3.3274234693877514,1.4206147841251489,185.0,3,2024-04-19,2024-05-20,2.5399999999999636,-97.97099999999955,342.0259999999985,405.5800000000004,4.852657114247566
asia_close_10_16_largerange,"b=1.0,R>=30.0",15.0,40.0,False,3,86,62,24,0,0.7209302325581395,60,9,17,290.79599999999823,3.381348837209282,1.4768030799147995,119.24000000000069,3,2025-11-25,2025-12-01,103,80,23,0,0.7766990291262136,78,19,6,361.8400000000006,3.51300970873787,1.4451771653543315,187.62999999999965,3,2026-07-17,2026-07-21,189,142,47,0,0.7513227513227513,138,28,23,652.6359999999988,3.453100529100523,1.458734774409268,187.62999999999965,3,2025-11-25,2025-12-01,1.240000000000009,-61.539999999999964,351.0959999999982,361.8400000000006,4.834345383469459
asia_close_10_16_largerange,"b=0.0,R>=30.0",15.0,40.0,False,3,89,62,27,0,0.6966292134831461,60,10,19,230.51499999999896,2.590056179775269,1.3425399504872497,157.80000000000018,3,2024-04-19,2024-05-20,107,84,23,0,0.7850467289719626,82,20,5,410.5800000000004,3.8371962616822466,1.495480600977494,165.0,3,2026-07-17,2026-07-21,196,146,50,0,0.7448979591836735,142,30,24,641.0949999999993,3.270892857142854,1.4269389880714534,182.80000000000018,3,2024-04-19,2024-05-20,2.5399999999999636,-87.97099999999955,315.94599999999855,410.5800000000004,4.823890987983977
asia_close_10_12_largerange,"b=1.0,R>=50.0",20.0,30.0,False,3,23,15,8,0,0.6521739130434783,14,7,2,77.44999999999936,3.3673913043477985,1.3534915563669523,70.0,3,2025-04-23,2025-05-09,39,26,13,0,0.6666666666666666,26,13,0,130.0,3.3333333333333335,1.3333333333333333,120.0,2,2026-01-02,2026-01-05,62,41,21,0,0.6612903225806451,40,20,2,207.44999999999936,3.3459677419354734,1.340584468888523,170.0,3,2025-04-23,2025-05-09,20.0,-1000000000.0,57.44999999999936,130.0,4.67263440860214
asia_close_10_12_largerange,"b=0.0,R>=30.0",15.0,40.0,False,3,62,45,17,0,0.7258064516129032,43,8,11,173.51499999999987,2.7986290322580625,1.3653270394434873,145.0,3,2025-11-20,2025-11-25,70,54,16,0,0.7714285714285715,53,13,4,250.6600000000003,3.5808571428571474,1.4568668550077468,145.0,2,2026-07-20,2026-07-21,132,99,33,0,0.75,96,21,15,424.1750000000002,3.213446969696971,1.4143920328875899,200.0,3,2025-11-20,2025-11-25,2.5399999999999636,-36.430999999999585,207.4059999999995,250.6600000000003,4.603875541125545
asia_close_10_14_largerange,"b=1.0,R>=50.0",20.0,50.0,False,3,27,19,8,0,0.7037037037037037,18,4,5,93.89299999999957,3.4775185185185027,1.332179992004442,133.38699999999972,3,2025-11-21,2025-12-15,44,32,12,0,0.7272727272727273,31,9,4,145.5600000000004,3.3081818181818274,1.3040417754569198,170.0,2,2026-02-19,2026-03-02,71,51,20,0,0.7183098591549296,49,13,9,239.45299999999997,3.372577464788732,1.3144875211286473,213.38699999999972,3,2025-11-21,2025-12-15,20.0,-1000000000.0,73.89299999999957,145.5600000000004,4.599894373879647
10_11_mom_cont,th=12.0,10.0,15.0,False,3,32,26,6,0,0.8125,26,6,0,170.0,5.3125,2.888888888888889,35.0,2,2025-12-29,2025-12-31,35,24,11,0,0.6857142857142857,24,11,0,75.0,2.142857142857143,1.4545454545454546,50.0,3,2026-01-30,2026-02-06,67,50,17,0,0.746268656716418,50,17,0,245.0,3.656716417910448,1.9607843137254901,65.0,3,2025-12-29,2026-01-13,-1000000000.0,10.0,160.0,75.0,4.598144989339019
14_15_mom_fade,th=12.0,15.0,25.0,False,3,29,17,12,0,0.5862068965517241,16,7,6,23.02700000000027,0.7940344827586301,1.1028376712695847,85.0,3,2025-11-14,2025-11-21,55,40,15,0,0.7272727272727273,39,15,1,215.2599999999993,3.9138181818181694,1.574026666666665,120.0,3,2026-02-11,2026-02-18,84,57,27,0,0.6785714285714286,55,22,7,238.28699999999958,2.836749999999995,1.3978638072784826,120.0,3,2025-11-14,2025-11-21,6.942999999999984,-5.6599999999998545,21.744000000000142,215.2599999999993,4.553659090909079
10_11_mom_cont,th=12.0,12.5,25.0,False,3,32,24,8,0,0.75,24,7,1,119.89299999999957,3.7466562499999867,1.6656765145163668,37.5,1,2025-04-10,2025-04-10,35,26,9,0,0.7428571428571429,26,9,0,100.0,2.857142857142857,1.4444444444444444,87.5,2,2026-03-25,2026-03-26,67,50,17,0,0.746268656716418,50,16,1,219.89299999999957,3.2819850746268595,1.5428022719923362,87.5,2,2026-03-25,2026-03-26,-1000000000.0,12.5,107.39299999999957,100.0,4.535556503198288
asia_close_10_12_largerange,"b=2.0,R>=40.0",20.0,35.0,False,3,34,25,9,0,0.7352941176470589,21,6,7,191.29900000000043,5.626441176470601,1.7554835040716568,105.0,3,2025-04-23,2025-05-13,51,34,17,0,0.6666666666666666,34,16,1,118.69999999999982,2.3274509803921535,1.2114733654017455,135.0,3,2026-04-07,2026-04-13,85,59,26,0,0.6941176470588235,55,22,8,309.99900000000025,3.6470470588235324,1.3805938265026754,145.0,3,2025-04-23,2025-05-13,4.913000000000011,-1000000000.0,186.38600000000042,118.69999999999982,4.520772549019609
asia_close_10_16_largerange,"b=2.0,R>=20.0",15.0,40.0,False,3,152,104,48,0,0.6842105263157895,95,13,44,419.78599999999847,2.76174999999999,1.4004544613335803,127.68000000000029,3,2024-07-25,2024-08-02,108,84,24,0,0.7777777777777778,82,20,6,378.74000000000024,3.506851851851854,1.4425049655333568,175.99000000000024,3,2026-07-17,2026-07-21,260,188,72,0,0.7230769230769231,177,33,50,798.5259999999987,3.0712538461538412,1.4193555841010315,175.99000000000024,3,2024-07-25,2024-08-02,-16.144000000000005,59.80799999999999,376.1219999999985,378.74000000000024,4.4726997720797685
asia_close_10_12_largerange,"b=2.0,R>=20.0",15.0,40.0,False,3,103,69,34,0,0.6699029126213593,63,11,29,152.23599999999965,1.4780194174757249,1.1857302156254645,131.22300000000087,3,2023-01-03,2023-05-04,69,55,14,0,0.7971014492753623,54,13,2,293.0100000000002,4.246521739130438,1.5620755802800692,80.0,2,2026-07-15,2026-07-21,172,124,48,0,0.7209302325581395,117,24,31,445.24599999999987,2.58863953488372,1.3320347631029064,131.22300000000087,3,2023-01-03,2023-05-04,-31.144000000000005,67.58100000000013,115.79899999999952,293.0100000000002,4.449454404448938
asia_close_10_12_largerange,"b=1.0,R>=40.0",30.0,40.0,False,3,37,25,12,0,0.6756756756756757,18,6,13,295.0759999999989,7.9750270270269965,1.9601994097108053,80.0,3,2025-05-08,2025-05-13,53,32,21,0,0.6037735849056604,26,18,9,86.26999999999953,1.6277358490565947,1.1134967307363401,293.6400000000003,3,2026-01-27,2026-01-30,90,57,33,0,0.6333333333333333,44,24,22,381.3459999999984,4.23717777777776,1.3572605645216425,304.3699999999999,3,2025-05-08,2025-05-13,16.24000000000001,-1000000000.0,278.8359999999989,86.26999999999953,4.442305702306058
prevclose_gap_cont,th=30.0,12.5,35.0,False,3,48,38,10,0,0.7916666666666666,37,9,2,147.85300000000007,3.080270833333335,1.4646543054682588,127.5,3,2025-11-18,2025-12-15,85,66,19,0,0.7764705882352941,66,15,4,263.9599999999987,3.1054117647058668,1.4704833879937225,92.5,2,2026-01-26,2026-01-27,133,104,29,0,0.7819548872180451,103,24,6,411.81299999999874,3.0963383458646523,1.468373822847002,127.5,3,2025-11-18,2025-12-15,-1000000000.0,25.0,122.85300000000007,263.9599999999987,4.394044228217585
asia_close_10_12_largerange,"b=0.0,R>=40.0",20.0,50.0,False,3,39,29,10,0,0.7435897435897436,26,4,9,247.17599999999993,6.337846153846152,1.8212181921478332,150.0,3,2025-11-20,2025-12-15,57,41,16,0,0.7192982456140351,40,13,4,125.66000000000031,2.2045614035087775,1.1851617181168501,220.0,2,2026-02-04,2026-02-19,96,70,26,0,0.7291666666666666,66,17,13,372.83600000000024,3.883708333333336,1.380585870072282,300.0,3,2025-11-20,2025-12-15,7.539999999999964,-1000000000.0,239.63599999999997,125.66000000000031,4.385989035087725
asia_close_10_12_largerange,"b=2.0,R>=40.0",20.0,40.0,False,3,34,26,8,0,0.7647058823529411,22,4,8,247.02900000000045,7.265558823529425,2.1358490739548683,54.26999999999998,2,2025-05-08,2025-05-13,51,35,16,0,0.6862745098039216,34,15,2,83.01000000000022,1.6276470588235337,1.1380508897388995,140.0,2,2026-03-12,2026-03-13,85,61,24,0,0.7176470588235294,56,19,10,330.03900000000067,3.8828117647058904,1.40308432993317,160.0,2,2025-05-08,2025-05-13,4.913000000000011,-1000000000.0,242.11600000000044,83.01000000000022,4.376635294117657
14_15_mom_fade,th=12.0,15.0,30.0,False,3,29,18,11,0,0.6206896551724138,17,6,6,33.02700000000027,1.1388620689655267,1.1442756294885474,60.0,2,2024-04-22,2024-07-25,55,41,14,0,0.7454545454545455,40,13,2,203.41999999999916,3.6985454545454393,1.5062213816444334,150.0,3,2026-02-11,2026-02-18,84,59,25,0,0.7023809523809523,57,19,8,236.44699999999943,2.8148452380952316,1.3748628629771251,150.0,3,2026-02-11,2026-02-18,6.942999999999984,-5.6599999999998545,31.744000000000142,203.41999999999916,4.364117965367951
14_15_mom_fade,th=12.0,15.0,35.0,False,3,29,18,11,0,0.6206896551724138,17,6,6,3.027000000000271,0.10437931034483693,1.0116910503792746,80.0,2,2024-04-22,2024-07-25,55,42,13,0,0.7636363636363637,41,11,3,220.2299999999991,4.004181818181802,1.5505337099717496,180.0,3,2026-02-11,2026-02-18,84,60,24,0,0.7142857142857143,58,17,9,223.25699999999938,2.6578214285714212,1.3388092499233615,180.0,3,2026-02-11,2026-02-18,6.942999999999984,-5.6599999999998545,1.7440000000001419,220.2299999999991,4.299912337662322
asia_close_10_14_largerange,"b=2.0,R>=50.0",20.0,50.0,False,3,25,19,6,0,0.76,17,3,5,131.98300000000017,5.279320000000007,1.586494665321704,83.38699999999972,2,2025-11-21,2025-12-01,42,30,12,0,0.7142857142857143,29,9,4,100.75999999999931,2.3990476190476024,1.2083755557853357,160.0,2,2026-07-06,2026-07-21,67,49,18,0,0.7313432835820896,46,12,9,232.74299999999948,3.4737761194029773,1.3284607253590586,203.38699999999972,2,2025-11-21,2025-12-01,20.0,-1000000000.0,111.98300000000017,100.75999999999931,4.266525928926779
asia_close_10_12_largerange,"b=1.0,R>=40.0",20.0,40.0,False,3,37,27,10,0,0.7297297297297297,24,5,8,240.78599999999983,6.507729729729725,1.9077460726766855,80.0,3,2025-05-08,2025-05-13,53,36,17,0,0.6792452830188679,35,15,3,97.84000000000015,1.8460377358490594,1.1613270235955613,180.0,2,2026-03-12,2026-03-13,90,63,27,0,0.7,59,20,11,338.626,3.762511111111111,1.3884541834771664,220.0,3,2025-05-08,2025-05-13,6.240000000000009,-1000000000.0,234.54599999999982,97.84000000000015,4.2455299790356404
asia_close_10_12_largerange,"b=1.0,R>=20.0",15.0,40.0,False,3,109,72,37,0,0.6605504587155964,68,13,28,136.3179999999984,1.2506238532109943,1.151680673671465,162.23400000000083,3,2023-01-03,2023-05-04,71,56,15,0,0.7887323943661971,55,13,3,302.84000000000015,4.265352112676059,1.5752274583547021,105.0,2,2026-07-15,2026-07-21,180,128,52,0,0.7111111111111111,123,26,31,439.15799999999854,2.4397666666666584,1.3081406159332059,177.23400000000083,3,2023-01-03,2023-05-04,-29.817000000000007,78.62699999999995,87.50799999999845,302.84000000000015,4.217974723004686
asia_close_10_16_largerange,"b=1.0,R>=20.0",15.0,40.0,False,3,160,107,53,0,0.66875,98,17,45,302.30499999999665,1.889406249999979,1.251135824601596,144.2400000000007,3,2025-11-03,2025-11-06,110,86,24,0,0.7818181818181819,84,20,6,411.8400000000006,3.7440000000000055,1.4829268292682936,172.62999999999965,3,2026-07-17,2026-07-21,270,193,77,0,0.7148148148148148,182,37,51,714.1449999999973,2.644981481481471,1.3472537272355491,172.62999999999965,3,2025-11-03,2025-11-06,-14.817000000000007,82.28499999999985,234.8369999999968,411.8400000000006,4.171721481481474
14_15_mom_fade,th=12.0,10.0,25.0,False,3,29,21,8,0,0.7241379310344828,21,4,4,72.14400000000023,2.4877241379310426,1.523328690807802,38.516000000000076,2,2024-04-22,2024-07-25,55,44,11,0,0.8,44,11,0,165.0,3.0,1.6,80.0,2,2026-02-05,2026-02-06,84,65,19,0,0.7738095238095238,65,15,4,237.14400000000023,2.82314285714286,1.5743988218652518,80.0,2,2024-04-22,2024-07-25,10.0,-10.659999999999854,72.80400000000009,165.0,4.16314285714286
prevclose_gap_cont,th=30.0,12.5,40.0,False,3,48,39,9,0,0.8125,38,8,2,155.35300000000007,3.236520833333335,1.480671410891089,147.5,3,2025-11-18,2025-12-15,85,67,18,0,0.788235294117647,67,14,4,241.45999999999867,2.8407058823529256,1.4051070397959837,112.5,2,2026-04-02,2026-04-08,133,106,27,0,0.7969924812030075,105,22,6,396.81299999999874,2.983556390977434,1.4316750794134263,147.5,3,2025-11-18,2025-12-15,-1000000000.0,25.0,130.35300000000007,241.45999999999867,4.108909332153897
14_15_mom_fade,th=12.0,12.5,25.0,False,3,29,18,11,0,0.6206896551724138,18,6,5,26.084000000000287,0.8994482758620789,1.1311307285487358,50.0,2,2024-04-22,2024-07-25,55,42,13,0,0.7636363636363637,41,13,1,192.7599999999993,3.5047272727272603,1.5931076923076901,125.0,3,2026-02-11,2026-02-18,84,60,24,0,0.7142857142857143,59,19,6,218.8439999999996,2.6052857142857095,1.417708182227685,125.0,3,2026-02-11,2026-02-18,12.5,-8.159999999999854,21.744000000000142,192.7599999999993,4.107649350649339
asia_close_10_14_largerange,"b=2.0,R>=50.0",15.0,40.0,False,3,25,19,6,0,0.76,19,4,2,71.61300000000028,2.8645200000000113,1.335601512744452,78.38699999999972,2,2025-11-21,2025-12-01,42,32,10,0,0.7619047619047619,31,8,3,122.36999999999989,2.913571428571426,1.3527122845448774,125.0,2,2026-07-06,2026-07-21,67,51,16,0,0.7611940298507462,50,12,5,193.98300000000017,2.8952686567164205,1.346196060514664,128.38699999999972,2,2025-11-21,2025-12-01,15.0,-1000000000.0,56.613000000000284,122.36999999999989,4.095280371002135
asia_close_10_12_largerange,"b=1.0,R>=50.0",25.0,35.0,False,3,23,15,8,0,0.6521739130434783,11,6,6,69.64299999999866,3.0279565217390725,1.2848302911573024,84.95000000000118,3,2025-04-23,2025-05-09,39,25,14,0,0.6410256410256411,22,13,4,117.25999999999931,3.006666666666649,1.2569800569800553,225.0,3,2026-01-27,2026-01-30,62,40,22,0,0.6451612903225806,33,19,10,186.90299999999797,3.0145645161289996,1.2666968223776272,230.40700000000015,3,2025-04-23,2025-05-09,25.0,-1000000000.0,44.642999999998665,117.25999999999931,4.057083849462324
asia_close_10_12_largerange,"b=0.0,R>=40.0",30.0,40.0,False,3,39,26,13,0,0.6666666666666666,19,7,13,292.36899999999923,7.496641025641006,1.8449800148551874,120.0,3,2025-05-08,2025-05-13,57,34,23,0,0.5964912280701754,28,19,10,91.63299999999936,1.607596491228059,1.111436354570771,333.6400000000003,3,2026-01-27,2026-01-30,96,60,36,0,0.625,47,26,23,384.0019999999986,4.000020833333319,1.3286852572590688,382.91700000000037,3,2025-05-08,2025-05-13,17.539999999999964,-1000000000.0,274.82899999999927,91.63299999999936,4.037985078947347
10_11_mom_cont,th=12.0,12.5,30.0,False,3,32,24,8,0,0.75,24,7,1,84.89299999999957,2.6529062499999867,1.3946547532158386,52.5,1,2025-04-10,2025-04-10,35,27,8,0,0.7714285714285715,27,8,0,97.5,2.7857142857142856,1.40625,77.5,2,2026-04-01,2026-04-02,67,51,16,0,0.7611940298507462,51,15,1,182.39299999999957,2.722283582089546,1.4007694893728275,77.5,2,2026-04-01,2026-04-02,-1000000000.0,12.5,72.39299999999957,97.5,3.960140724946689
prevclose_gap_cont,th=30.0,12.5,50.0,False,3,48,40,8,0,0.8333333333333334,39,7,2,137.85300000000007,2.8719375000000014,1.390297281993205,187.5,3,2025-11-18,2025-12-15,85,69,16,0,0.8117647058823529,69,11,5,246.0399999999986,2.8945882352941013,1.3991175420951856,130.42000000000007,2,2026-04-02,2026-04-08,133,109,24,0,0.8195488721804511,108,18,7,383.89299999999866,2.886413533834576,1.3959047501185962,187.5,3,2025-11-18,2025-12-15,-1000000000.0,25.0,112.85300000000007,246.0399999999986,3.9587076514816264
